datetime,latitude,longitude,depth,magnitude1,magnitude2,max_intensity,district_id,region_id,description,time,time_diff_day
2012-03-27 20:00:42,39.805,142.33333333333334,21.0,6.6,6.0,5.0,2,62.0,E OFF IWATE PREF         NPS,2012-03-27 20:00:42,5 days 12:45:36
2012-04-11 17:38:36,2.3266666666666667,93.06166666666668,20.0,7.4,8.5,,9,,OFF N SUMATERA W COAST   USGS,2012-04-11 17:38:36,14 days 21:37:54
2012-04-11 19:43:10,0.8016666666666666,92.46166666666667,25.0,7.2,,,9,,OFF N SUMATERA W COAST   USGS,2012-04-11 19:43:10,0 days 02:04:34
2012-04-15 14:57:40,2.58,90.26833333333332,25.0,6.1,6.1,,9,,OFF N SUMATERA W COAST   USGS,2012-04-15 14:57:40,3 days 19:14:30
2012-04-17 16:13:49,5.461666666666667,147.11666666666667,198.0,6.5,,,9,,"E NEW GUINEA REG.,P.N.G. USGS",2012-04-17 16:13:49,2 days 01:16:09
2012-04-28 19:08:08,18.685,174.705,135.0,6.4,,,9,,TONGA                    USGS,2012-04-28 19:08:08,11 days 02:54:19
2012-05-20 16:20:33,39.53666666666667,143.62,7.0,6.5,6.4,3.0,2,63.0,FAR E OFF SANRIKU        NPS,2012-05-20 16:20:33,21 days 21:12:25
2012-05-24 00:02:26,41.34333333333333,142.1233333333333,60.0,6.1,5.9,5.5,2,60.0,E OFF AOMORI PREF        NPS,2012-05-24 00:02:26,3 days 07:41:53
2012-06-06 04:31:33,34.99166666666667,141.37,37.0,6.3,6.1,3.0,3,109.0,E OFF BOSO PENINSULA     NPS,2012-06-06 04:31:33,13 days 04:29:07
2012-06-17 07:18:47,15.591666666666669,119.56166666666668,28.0,6.1,5.7,,9,,"LUZON,PHILIPPINE ISLANDS USGS",2012-06-17 07:18:47,11 days 02:47:14
2012-06-18 05:32:20,38.873333333333335,142.09,47.0,6.2,6.3,4.0,2,66.0,KINKAZAN REGION          NPS,2012-06-18 05:32:20,0 days 22:13:33
2012-06-20 00:56:32,53.35,171.61833333333334,14.0,6.2,5.7,,9,,"NEAR ISLS., ALEUTIAN IS. USGS",2012-06-20 00:56:32,1 days 19:24:12
2012-06-23 13:34:53,3.0083333333333333,97.895,95.0,6.3,,,9,,"N SUMATERA, INDONESIA    USGS",2012-06-23 13:34:53,3 days 12:38:21
2012-06-30 06:07:33,43.431666666666665,84.7,18.0,6.2,6.4,,9,,"N XINJIANG PROV., CHINA  USGS",2012-06-30 06:07:33,6 days 16:32:40
2012-07-08 20:33:00,45.41666666666666,151.735,30.0,6.2,6.0,1.0,8,324.0,KURILE ISLANDS REGION    NPS,2012-07-08 20:33:00,8 days 14:25:27
2012-07-25 20:20:27,9.693333333333332,159.72666666666666,20.0,6.4,6.5,,9,,SOLOMON ISLANDS          USGS,2012-07-25 20:20:27,16 days 23:47:27
2012-07-29 05:03:56,4.65,153.17166666666665,41.0,6.1,6.3,,9,,"NEW IRELAND, P.N.G.      USGS",2012-07-29 05:03:56,3 days 08:43:29
2012-08-11 21:23:18,38.32833333333333,46.825,11.0,6.2,6.7,,9,,ARMENIA-AZERBAIJAN-IRAN  USGS,2012-08-11 21:23:18,13 days 16:19:22
2012-08-11 21:34:35,38.388333333333335,46.745,12.0,6.3,,,9,,ARMENIA-AZERBAIJAN-IRAN  USGS,2012-08-11 21:34:35,0 days 00:11:17
2012-08-12 19:47:06,35.66,82.51666666666667,13.0,6.1,6.1,,9,,XIJANG                   USGS,2012-08-12 19:47:06,0 days 22:12:31
2012-08-14 11:59:36,49.18333333333333,145.88166666666666,654.0,7.3,7.7,3.0,8,323.0,SOUTHERN SEA OF OKHOTSK  NPS,2012-08-14 11:59:36,1 days 16:12:30
2012-08-25 23:16:17,42.32666666666667,143.11,49.0,6.1,5.9,5.0,1,11.0,HIDAKA MOUNTAINS REGION  NPS,2012-08-25 23:16:17,11 days 11:16:41
2012-08-27 00:05:37,2.19,126.83666666666667,91.0,6.3,,,9,,NORTHERN MOLUCCA SEA     USGS,2012-08-27 00:05:37,1 days 00:49:20
2012-09-04 03:23:05,10.706666666666669,113.93,14.0,6.4,6.1,,9,,"SOUTH OF JAWA, INDONESIA USGS",2012-09-04 03:23:05,8 days 03:17:28
2012-09-08 19:51:44,3.1766666666666667,135.10833333333332,21.0,6.2,5.9,,9,,"IRIAN JAYA, INDONESIA    USGS",2012-09-08 19:51:44,4 days 16:28:39
2012-09-14 13:51:47,3.3183333333333334,100.59333333333332,19.0,6.1,6.3,,9,,"S SUMATERA, INDONESIA    USGS",2012-09-14 13:51:47,5 days 18:00:03
2012-09-27 08:39:55,51.59166666666667,178.295,16.0,6.3,6.5,,9,,"ANDREANOF IS., ALEUTIAN  USGS",2012-09-27 08:39:55,12 days 18:48:08
2012-10-01 00:35:54,24.135,146.44666666666666,0.0,6.1,5.3,,8,336.0,NORTH PACIFIC            NPS,2012-10-01 00:35:54,3 days 15:55:59
2012-10-02 07:21:42,39.83166666666666,143.52,22.0,6.3,6.0,3.0,2,63.0,FAR E OFF SANRIKU        NPS,2012-10-02 07:21:42,1 days 06:45:48
2012-10-08 20:43:31,4.471666666666667,129.12833333333333,10.0,6.3,6.0,,9,,BANDA SEA                USGS,2012-10-08 20:43:31,6 days 13:21:49
2012-10-12 09:31:28,4.891666666666667,134.03,13.0,6.3,6.6,,9,,"IRIAN JAYA, INDONESIA    USGS",2012-10-12 09:31:28,3 days 12:47:57
2012-10-16 21:41:25,49.61666666666667,156.43666666666667,81.0,6.2,,,9,,KURILE ISLANDS           USGS,2012-10-16 21:41:25,4 days 12:09:57
2012-10-28 12:04:08,52.78666666666667,132.1,14.0,6.5,7.5,,9,,QUEEN CHARLOTTE ISLANDS  USGS,2012-10-28 12:04:08,11 days 14:22:43
2012-11-03 03:17:32,9.218333333333334,126.16,37.0,6.2,5.7,,9,,"MINDANAO, PHILIPPINE IS. USGS",2012-11-03 03:17:32,5 days 15:13:24
2012-11-11 10:12:38,23.005,95.885,14.0,6.3,6.7,,9,,MYANMAR                  USGS,2012-11-11 10:12:38,8 days 06:55:06
2012-11-17 03:12:39,49.28,155.425,29.0,6.1,6.3,,9,,KURILE ISLANDS           USGS,2012-11-17 03:12:39,5 days 17:00:01
2012-12-02 09:54:22,16.975,167.645,32.0,6.1,6.0,,9,,VANUATU (NEW HEBRIDES)   USGS,2012-12-02 09:54:22,15 days 06:41:43
2012-12-07 17:18:30,38.01833333333333,143.86666666666667,49.0,7.3,7.3,5.0,2,64.0,FAR E OFF MIYAGI PREF    NPS,2012-12-07 17:18:30,5 days 07:24:08
2012-12-07 17:31:10,37.91833333333334,143.855,30.0,6.6,6.2,3.0,2,64.0,FAR E OFF MIYAGI PREF    NPS,2012-12-07 17:31:10,0 days 00:12:40
2012-12-11 01:53:08,6.531666666666666,129.825,155.0,6.6,,,9,,BANDA SEA                USGS,2012-12-11 01:53:08,3 days 08:21:58
2012-12-14 19:36:01,31.095,119.66,13.0,6.2,6.1,,9,,OFF LOWER CALIF. W.COAST USGS,2012-12-14 19:36:01,3 days 17:42:53
2013-01-05 17:58:19,55.391666666666666,134.65166666666667,10.0,6.4,7.7,,9,,SOUTH-EASTERN ALASKA     USGS,2013-01-05 17:58:19,21 days 22:22:18
2013-01-29 01:38:53,42.605,79.70666666666666,15.0,6.1,6.2,,9,,LAKE ISSYK-KUL REGION    USGS,2013-01-29 01:38:53,23 days 07:40:34
2013-01-31 12:33:43,10.64,166.36666666666667,9.0,6.1,6.1,,9,,SANTA CRUZ ISLANDS       USGS,2013-01-31 12:33:43,2 days 10:54:50
2013-02-02 23:17:35,42.70166666666667,143.22666666666666,102.0,6.5,6.9,5.5,1,9.0,TOKACHI REGION           NPS,2013-02-02 23:17:35,2 days 10:43:52
2013-02-06 10:12:25,10.798333333333334,165.11333333333334,24.0,6.4,7.4,,9,,SANTA CRUZ ISLANDS       USGS,2013-02-06 10:12:25,3 days 10:54:50
2013-02-08 03:59:16,10.996666666666666,165.655,11.0,6.4,6.9,,9,,SANTA CRUZ ISLANDS       USGS,2013-02-08 03:59:16,1 days 17:46:51
2013-02-08 20:12:11,10.836666666666666,165.96833333333333,12.0,6.3,6.9,,9,,SANTA CRUZ ISLANDS       USGS,2013-02-08 20:12:11,0 days 16:12:55
2013-02-09 00:26:38,10.926666666666666,166.01666666666668,21.0,6.4,6.9,,9,,SANTA CRUZ ISLANDS       USGS,2013-02-09 00:26:38,0 days 04:14:27
2013-02-14 22:13:53,67.63,142.50666666666666,11.0,6.5,6.7,,9,,"EASTERN SIBERIA, RUSSIA  USGS",2013-02-14 22:13:53,5 days 21:47:15
2013-02-25 16:23:53,36.873333333333335,139.41166666666666,3.0,6.3,5.8,5.5,3,84.0,NORTHERN TOCHIGI PREF    NPS,2013-02-25 16:23:53,10 days 18:10:00
2013-02-28 23:05:50,50.95333333333333,157.28166666666667,41.0,6.4,6.7,,9,,KURILE ISLANDS           USGS,2013-02-28 23:05:50,3 days 06:41:57
2013-03-01 22:20:49,50.95666666666666,157.40666666666667,29.0,6.3,6.3,,9,,KURILE ISLANDS           USGS,2013-03-01 22:20:49,0 days 23:14:59
2013-03-27 11:03:19,23.89333333333333,121.14,9.0,6.1,6.0,,8,311.0,TAIWAN REGION            NPS,2013-03-27 11:03:19,25 days 12:42:30
2013-04-02 03:53:15,39.505,143.51833333333337,29.0,6.2,5.9,3.0,2,63.0,FAR E OFF SANRIKU        NPS,2013-04-02 03:53:15,5 days 16:49:56
2013-04-05 22:00:02,42.56,131.72,593.0,6.3,6.3,1.0,8,319.0,NEAR VLADIVOSTOK         NPS,2013-04-05 22:00:02,3 days 18:06:47
2013-04-06 13:42:35,3.5166666666666666,138.475,66.0,6.6,,,9,,"IRIAN JAYA, INDONESIA    USGS",2013-04-06 13:42:35,0 days 15:42:33
2013-04-11 05:20:26,21.031666666666663,122.095,0.0,6.3,5.8,,8,311.0,TAIWAN REGION            NPS,2013-04-11 05:20:26,4 days 15:37:51
2013-04-13 05:33:17,34.41833333333334,134.82833333333335,15.0,6.3,5.8,6.0,5,205.0,AWAJISHIMA ISLAND REGION NPS,2013-04-13 05:33:17,2 days 00:12:51
2013-04-16 19:44:20,28.031666666666663,61.995,80.0,7.0,,,9,,SOUTHERN IRAN            USGS,2013-04-16 19:44:20,3 days 14:11:03
2013-04-17 17:57:34,34.04666666666667,139.35166666666666,9.0,6.2,5.7,5.5,3,104.0,NEAR MIYAKEJIMA ISLAND   NPS,2013-04-17 17:57:34,0 days 22:13:14
2013-04-18 23:08:33,25.001666666666665,123.45333333333332,0.0,6.1,5.5,1.0,7,289.0,NW OFF ISHIGAKIJIMA IS   NPS,2013-04-18 23:08:33,1 days 05:10:59
2013-04-19 12:05:54,45.3,150.95666666666668,125.0,7.0,7.2,4.0,8,324.0,KURILE ISLANDS REGION    NPS,2013-04-19 12:05:54,0 days 12:57:21
2013-04-21 12:22:14,29.901666666666667,139.40666666666667,447.0,6.4,6.1,2.0,8,331.0,NEAR TORISHIMA IS        NPS,2013-04-21 12:22:14,2 days 00:16:20
2013-05-14 09:32:20,18.335,145.84333333333333,619.0,7.3,6.8,1.0,8,400.0,FAR FIELD                NPS,2013-05-14 09:32:20,22 days 21:10:06
2013-05-24 02:19:04,23.008333333333333,177.23166666666663,174.0,6.6,,,9,,SOUTH OF FIJI            USGS,2013-05-24 02:19:04,9 days 16:46:44
2013-05-24 14:44:48,54.891666666666666,153.22,598.0,8.3,,3.0,9,,SEA OF OKHOTSK           USGS,2013-05-24 14:44:48,0 days 12:25:44
2013-05-24 23:56:31,52.235,151.44333333333333,624.0,6.7,,1.0,9,,SEA OF OKHOTSK           USGS,2013-05-24 23:56:31,0 days 09:11:43
2013-05-26 15:08:15,39.955,67.31333333333333,18.0,6.2,5.9,,9,,SOUTHEASTERN UZBEKISTAN  USGS,2013-05-26 15:08:15,1 days 15:11:44
2013-06-02 14:43:02,23.883333333333333,120.98333333333332,0.0,6.3,6.3,1.0,8,311.0,TAIWAN REGION            NPS,2013-06-02 14:43:02,6 days 23:34:47
2013-06-14 01:47:23,10.003333333333334,107.235,9.0,6.5,6.4,,9,,"SOUTH OF JAWA, INDONESIA USGS",2013-06-14 01:47:23,11 days 11:04:21
2013-07-08 03:35:30,3.9166666666666665,153.92666666666668,386.0,6.5,,,9,,"NEW IRELAND, P.N.G.      USGS",2013-07-08 03:35:30,24 days 01:48:07
2013-07-08 05:30:06,6.028333333333333,149.705,56.0,6.1,,,9,,"NEW BRITAIN, P.N.G.      USGS",2013-07-08 05:30:06,0 days 01:54:36
2013-07-21 14:09:31,41.70333333333333,174.33666666666667,17.0,6.1,6.7,,9,,"COOK STRAIT, NEW ZEALAND USGS",2013-07-21 14:09:31,13 days 08:39:25
2013-07-22 08:45:56,34.51166666666666,104.26166666666668,8.0,6.1,6.2,,9,,"GANSU, CHINA             USGS",2013-07-22 08:45:56,0 days 18:36:25
2013-08-02 05:01:43,15.243333333333334,173.5,32.0,6.1,5.9,,9,,TONGA                    USGS,2013-08-02 05:01:43,10 days 20:15:47
2013-08-12 09:53:43,7.135,129.80833333333334,95.0,6.2,,,9,,BANDA SEA                USGS,2013-08-12 09:53:43,10 days 04:52:00
2013-08-14 00:43:15,5.7716666666666665,78.19833333333334,12.0,6.3,6.3,,9,,SOUTH OF PANAMA          USGS,2013-08-14 00:43:15,1 days 14:49:32
2013-08-31 01:25:02,51.53666666666667,175.22833333333332,29.0,6.4,6.9,,9,,"ANDREANOF IS., ALEUTIAN  USGS",2013-08-31 01:25:02,17 days 00:41:47
2013-09-01 20:52:29,7.44,128.22,112.0,6.3,,,9,,BANDA SEA                USGS,2013-09-01 20:52:29,1 days 19:27:27
2013-09-04 09:18:20,29.935,139.41666666666666,445.0,6.8,6.5,4.0,8,331.0,NEAR TORISHIMA IS        NPS,2013-09-04 09:18:20,2 days 12:25:51
2013-09-06 20:33:53,20.171666666666667,122.31833333333331,175.0,6.1,,,8,,PHILIPPINE ISLANDS REG.  USGS,2013-09-06 20:33:53,2 days 11:15:33
2013-09-24 20:29:47,26.95,65.5,15.0,6.8,8.0,,9,,PAKISTAN                 USGS,2013-09-24 20:29:47,17 days 23:55:54
2013-09-28 16:34:06,27.18166666666667,65.505,12.0,6.5,7.2,,9,,PAKISTAN                 USGS,2013-09-28 16:34:06,3 days 20:04:19
2013-09-30 14:55:55,30.925,178.32333333333332,42.0,6.1,6.2,,9,,"KERMADEC ISL., N.Z.L.    USGS",2013-09-30 14:55:55,1 days 22:21:49
2013-10-01 12:38:21,53.19833333333333,152.785,573.0,6.7,,1.0,9,,SEA OF OKHOTSK           USGS,2013-10-01 12:38:21,0 days 21:42:26
2013-10-16 19:30:58,6.445,154.93,35.0,6.5,7.0,,9,,SOLOMON ISLANDS          USGS,2013-10-16 19:30:58,15 days 06:52:37
2013-10-26 02:10:18,37.195,144.56833333333333,56.0,7.1,7.1,4.0,8,327.0,FAR E OFF NORTH HONSHU   NPS,2013-10-26 02:10:18,9 days 06:39:20
2013-10-31 21:02:07,23.516666666666666,121.51166666666668,15.0,6.5,6.2,1.0,8,311.0,TAIWAN REGION            NPS,2013-10-31 21:02:07,5 days 18:51:49
2013-11-01 08:03:59,30.291666666666668,71.52,27.0,6.1,6.3,,9,,NEAR COAST OF CEN. CHILE USGS,2013-11-01 08:03:59,0 days 11:01:52
2013-11-03 03:53:46,19.17,172.64,10.0,6.1,6.0,,9,,TONGA REGION             USGS,2013-11-03 03:53:46,1 days 19:49:47
2013-11-12 16:03:51,54.685,162.30166666666668,43.0,6.4,6.2,,9,,NEAR KAMCHATKA E. COAST  USGS,2013-11-12 16:03:51,9 days 12:10:05
2013-11-16 12:34:31,60.26166666666666,47.06166666666667,10.0,6.2,6.8,,9,,SCOTIA SEA               USGS,2013-11-16 12:34:31,3 days 20:30:40
2013-11-17 18:04:55,60.27333333333333,46.4,10.0,6.7,7.7,,9,,SCOTIA SEA               USGS,2013-11-17 18:04:55,1 days 05:30:24
2013-12-09 02:24:51,44.555,149.38166666666666,30.0,6.4,6.0,2.0,1,25.0,SE OFF ETOROFU           NPS,2013-12-09 02:24:51,21 days 08:19:56
2013-12-18 08:38:12,21.765,147.08833333333334,0.0,6.6,6.2,,8,337.0,MARIANA ISLANDS REGION   NPS,2013-12-18 08:38:12,9 days 06:13:21
2014-01-02 01:03:29,13.863333333333332,167.2483333333333,187.0,6.3,,,9,,VANUATU (NEW HEBRIDES)   USGS,2014-01-02 01:03:29,14 days 16:25:17
2014-01-25 14:14:18,7.985,109.265,66.0,6.2,,,9,,"JAWA, INDONESIA          USGS",2014-01-25 14:14:18,23 days 13:10:49
2014-02-02 18:26:37,32.906666666666666,177.88,44.0,6.2,6.3,,9,,SOUTH OF KERMADEC IS.    USGS,2014-02-02 18:26:37,8 days 04:12:19
2014-02-12 18:19:49,35.905,82.585,10.0,6.6,7.2,,9,,XIJANG                   USGS,2014-02-12 18:19:49,9 days 23:53:12
2014-03-03 05:11:22,27.381666666666668,127.395,116.0,6.4,6.5,4.0,7,287.0,NW OFF OKINAWAJIMA IS    NPS,2014-03-03 05:11:22,18 days 10:51:33
2014-03-10 14:18:13,40.82833333333333,125.13333333333334,17.0,6.5,6.9,,9,,OFF N CALIFORNIA COAST   USGS,2014-03-10 14:18:13,7 days 09:06:51
2014-03-14 02:06:50,33.69166666666667,131.89,78.0,6.2,6.3,5.5,6,244.0,IYONADA SETONAIKAI       NPS,2014-03-14 02:06:50,3 days 11:48:37
2014-03-17 06:16:29,19.98,70.70166666666667,20.0,6.3,6.7,,9,,NEAR COAST OF N CHILE    USGS,2014-03-17 06:16:29,3 days 04:09:39
2014-04-02 08:46:47,19.60833333333333,70.76833333333333,25.0,7.1,8.0,,9,,NEAR COAST OF N CHILE    USGS,2014-04-02 08:46:47,16 days 02:30:18
2014-04-03 11:43:13,20.57,70.49166666666666,22.0,6.6,7.5,,9,,NEAR COAST OF N CHILE    USGS,2014-04-03 11:43:13,1 days 02:56:26
2014-04-11 16:07:23,6.585,155.04833333333335,60.0,6.5,,,9,,SOLOMON ISLANDS          USGS,2014-04-11 16:07:23,8 days 04:24:10
2014-04-12 05:29:12,11.641666666666667,85.87666666666667,135.0,6.4,,,9,,NICARAGUA                USGS,2014-04-12 05:29:12,0 days 13:21:49
2014-04-13 05:14:39,11.27,162.14666666666668,23.0,6.9,7.9,,9,,SOLOMON ISLANDS          USGS,2014-04-13 05:14:39,0 days 23:45:27
2014-04-13 21:36:19,11.463333333333331,162.05,39.0,6.8,7.7,,9,,SOLOMON ISLANDS          USGS,2014-04-13 21:36:19,0 days 16:21:40
2014-04-19 10:04:03,6.655,155.08666666666667,29.0,6.1,6.7,,9,,SOLOMON ISLANDS          USGS,2014-04-19 10:04:03,5 days 12:27:44
2014-04-19 22:28:00,6.753333333333334,155.02333333333334,43.0,6.7,7.8,,9,,SOLOMON ISLANDS          USGS,2014-04-19 22:28:00,0 days 12:23:57
2014-05-04 18:15:52,24.61,179.085,527.0,6.1,,,9,,SOUTH OF FIJI            USGS,2014-05-04 18:15:52,14 days 19:47:52
2014-05-15 17:16:34,6.425,144.935,11.0,6.1,6.2,,9,,E CAROLINE IS.MICRONESIA USGS,2014-05-15 17:16:34,10 days 23:00:42
2014-05-15 19:16:42,9.381666666666666,122.06,16.0,6.1,6.0,,9,,"NEGROS, PHILIPPINE IS.   USGS",2014-05-15 19:16:42,0 days 02:00:08
2014-05-24 18:25:02,40.28833333333333,25.38833333333333,6.0,6.3,6.8,,9,,AEGEAN SEA               USGS,2014-05-24 18:25:02,8 days 23:08:20
2014-06-14 20:10:59,10.121666666666666,91.09166666666668,4.0,6.3,6.5,,9,,SOUTH INDIAN OCEAN       USGS,2014-06-14 20:10:59,21 days 01:45:57
2014-06-24 04:19:15,29.976666666666667,177.72333333333333,20.0,6.4,7.1,,9,,"KERMADEC ISL., N.Z.L.    USGS",2014-06-24 04:19:15,9 days 08:08:16
2014-06-24 04:21:45,29.936666666666667,177.515,10.0,6.2,,,9,,"KERMADEC ISL., N.Z.L.    USGS",2014-06-24 04:21:45,0 days 00:02:30
2014-06-24 05:06:20,29.94,177.60666666666663,27.0,6.2,,,9,,"KERMADEC ISL., N.Z.L.    USGS",2014-06-24 05:06:20,0 days 00:44:35
2014-06-24 05:53:09,51.848333333333336,178.735,109.0,7.2,,,9,,"RAT ISLANDS,ALEUTIAN IS. USGS",2014-06-24 05:53:09,0 days 00:46:49
2014-06-24 12:15:35,52.20333333333333,176.69666666666666,4.0,6.1,6.4,,9,,"RAT ISLANDS,ALEUTIAN IS. USGS",2014-06-24 12:15:35,0 days 06:22:26
2014-06-29 14:56:32,24.516666666666666,142.44666666666666,139.0,6.4,6.2,3.0,8,334.0,IOTO ISLANDS REGION      NPS,2014-06-29 14:56:32,5 days 02:40:57
2014-07-01 04:55:31,28.315,139.17666666666668,539.0,6.2,6.2,1.0,8,332.0,W OFF OGASAWARA          NPS,2014-07-01 04:55:31,1 days 13:58:59
2014-07-04 04:50:07,30.46,176.445,35.0,6.4,6.3,,9,,KERMADEC ISLANDS REGION  USGS,2014-07-04 04:50:07,2 days 23:54:36
2014-07-05 00:00:27,6.23,152.80666666666667,20.0,6.5,6.3,,9,,"NEW BRITAIN, P.N.G.      USGS",2014-07-05 00:00:27,0 days 19:10:20
2014-07-12 04:22:00,37.05,142.32,33.0,7.0,6.5,4.0,2,69.0,E OFF FUKUSHIMA PREF     NPS,2014-07-12 04:22:00,7 days 04:21:33
2014-07-21 03:32:47,44.60166666666667,148.84666666666666,30.0,6.4,6.3,3.0,1,25.0,SE OFF ETOROFU           NPS,2014-07-21 03:32:47,8 days 23:10:47
2014-08-03 09:22:03,0.8283333333333334,146.16833333333332,13.0,6.5,6.7,,9,,E CAROLINE IS.MICRONESIA USGS,2014-08-03 09:22:03,13 days 05:49:16
2014-08-10 12:43:18,41.13333333333333,142.27833333333334,51.0,6.1,6.1,5.0,2,60.0,E OFF AOMORI PREF        NPS,2014-08-10 12:43:18,7 days 03:21:15
2014-08-24 07:32:23,32.695,71.44166666666666,32.0,6.2,6.2,,9,,NEAR COAST OF CEN. CHILE USGS,2014-08-24 07:32:23,13 days 18:49:05
2014-08-25 08:21:45,14.596666666666666,73.57,101.0,6.5,,,9,,CENTRAL PERU             USGS,2014-08-25 08:21:45,1 days 00:49:22
2014-09-10 11:46:06,0.2416666666666666,125.10333333333334,35.0,6.1,5.9,,9,,SOUTHERN MOLUCCA SEA     USGS,2014-09-10 11:46:06,16 days 03:24:21
2014-09-17 15:14:45,13.763333333333334,144.42833333333334,130.0,6.6,,,9,,MARIANAS                 USGS,2014-09-17 15:14:45,7 days 03:28:39
2014-09-26 02:51:17,61.943333333333335,151.815,109.0,6.1,,,9,,SOUTHERN ALASKA          USGS,2014-09-26 02:51:17,8 days 11:36:32
2014-10-11 11:35:46,40.95166666666667,143.24333333333334,36.0,6.1,6.0,4.0,2,60.0,E OFF AOMORI PREF        NPS,2014-10-11 11:35:46,15 days 08:44:29
2014-10-14 12:51:34,12.525,88.12166666666667,40.0,6.7,7.0,,9,,OFF COAST OF CEN.AMERICA USGS,2014-10-14 12:51:34,3 days 01:15:48
2014-11-02 03:57:22,19.69,177.75833333333333,434.0,6.3,,,9,,FIJI REGION              USGS,2014-11-02 03:57:22,18 days 15:05:48
2014-11-07 12:33:55,5.986666666666666,148.23,53.0,6.4,,,9,,"NEW BRITAIN, P.N.G.      USGS",2014-11-07 12:33:55,5 days 08:36:33
2014-11-15 11:31:41,1.8916666666666664,126.52166666666666,45.0,6.7,6.7,,9,,NORTHERN MOLUCCA SEA     USGS,2014-11-15 11:31:41,7 days 22:57:46
2014-11-21 19:10:19,2.2983333333333333,127.055,35.0,6.5,6.3,,9,,NORTHERN MOLUCCA SEA     USGS,2014-11-21 19:10:19,6 days 07:38:38
2014-11-22 22:08:17,36.69166666666667,137.89,5.0,6.7,6.2,6.0,4,144.0,NORTHERN NAGANO PREF     NPS,2014-11-22 22:08:17,1 days 02:57:58
2014-11-26 23:33:43,1.96,126.575,39.0,6.4,6.6,,9,,NORTHERN MOLUCCA SEA     USGS,2014-11-26 23:33:43,4 days 01:25:26
2014-12-02 14:11:31,6.156666666666666,123.125,614.0,6.1,,,9,,"MINDANAO, PHILIPPINE IS. USGS",2014-12-02 14:11:31,5 days 14:37:48
2014-12-11 06:03:40,25.44,122.45333333333332,250.0,6.1,6.1,2.0,7,289.0,NW OFF ISHIGAKIJIMA IS   NPS,2014-12-11 06:03:40,8 days 15:52:09
2015-01-23 12:47:27,17.03,168.52,220.0,6.1,,,9,,VANUATU (NEW HEBRIDES)   USGS,2015-01-23 12:47:27,43 days 06:43:47
2015-02-12 03:57:22,23.111666666666668,66.68666666666667,223.0,6.3,,,9,,"JUJUY PROV., ARGENTINA   USGS",2015-02-12 03:57:22,19 days 15:09:55
2015-02-14 03:59:12,52.64833333333333,31.901666666666667,17.0,6.5,7.0,,9,,N MID-ATLANTIC RIDGE     USGS,2015-02-14 03:59:12,2 days 00:01:50
2015-02-14 05:06:30,22.6,121.42666666666666,28.0,6.2,6.2,1.0,8,311.0,TAIWAN REGION            NPS,2015-02-14 05:06:30,0 days 01:07:18
2015-02-17 08:06:34,39.87166666666667,143.19166666666666,13.0,6.9,6.7,4.0,2,63.0,FAR E OFF SANRIKU        NPS,2015-02-17 08:06:34,3 days 03:00:04
2015-02-19 22:18:32,16.43,168.14833333333334,10.0,6.4,6.2,,9,,VANUATU (NEW HEBRIDES)   USGS,2015-02-19 22:18:32,2 days 14:11:58
2015-02-20 13:25:20,39.91166666666667,143.73166666666663,8.0,6.5,6.2,3.0,2,63.0,FAR E OFF SANRIKU        NPS,2015-02-20 13:25:20,0 days 15:06:48
2015-02-21 19:13:51,39.89333333333333,143.61,11.0,6.4,6.0,2.0,2,63.0,FAR E OFF SANRIKU        NPS,2015-02-21 19:13:51,1 days 05:48:31
2015-02-25 16:00:59,31.08833333333333,142.13666666666666,44.0,6.1,5.8,,8,331.0,NEAR TORISHIMA IS        NPS,2015-02-25 16:00:59,3 days 20:47:08
2015-02-27 22:45:05,7.296666666666667,122.53333333333332,552.0,6.6,,,9,,FLORES SEA               USGS,2015-02-27 22:45:05,2 days 06:44:06
2015-03-11 05:55:44,6.775,72.98666666666666,155.0,6.3,,,9,,NORTHERN COLOMBIA        USGS,2015-03-11 05:55:44,11 days 07:10:39
2015-03-18 07:12:28,1.6683333333333334,126.52166666666666,44.0,6.2,5.8,,9,,NORTHERN MOLUCCA SEA     USGS,2015-03-18 07:12:28,7 days 01:16:44
2015-03-21 00:42:52,4.785,154.8766666666667,24.0,6.1,5.7,,9,,SOLOMON ISLANDS          USGS,2015-03-21 00:42:52,2 days 17:30:24
2015-03-23 13:51:38,18.35333333333333,69.165,130.0,6.2,,,9,,NORTHERN CHILE           USGS,2015-03-23 13:51:38,2 days 13:08:46
2015-04-20 10:42:55,23.955,122.42666666666666,22.0,6.8,6.3,4.0,7,289.0,NW OFF ISHIGAKIJIMA IS   NPS,2015-04-20 10:42:55,27 days 20:51:17
2015-04-20 20:59:58,23.933333333333334,122.485,21.0,6.4,6.0,2.0,7,289.0,NW OFF ISHIGAKIJIMA IS   NPS,2015-04-20 20:59:58,0 days 10:17:03
2015-04-25 15:11:25,28.23,84.73,8.0,7.1,7.9,,9,,NEPAL                    USGS,2015-04-25 15:11:25,4 days 18:11:27
2015-04-25 15:45:21,28.223333333333333,84.82166666666667,10.0,6.6,,,9,,NEPAL                    USGS,2015-04-25 15:45:21,0 days 00:33:56
2015-04-26 16:09:10,27.77,86.01666666666667,23.0,6.7,7.0,,9,,NEPAL                    USGS,2015-04-26 16:09:10,1 days 00:23:49
